Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Sudan,SDN,2023,Agricultural land (sq. km),AG.LND.AGRI.K2,1126650
Sudan,SDN,2022,Agricultural land (sq. km),AG.LND.AGRI.K2,1126650
Sudan,SDN,2021,Agricultural land (sq. km),AG.LND.AGRI.K2,1126650
Sudan,SDN,2020,Agricultural land (sq. km),AG.LND.AGRI.K2,1126650
Sudan,SDN,2019,Agricultural land (sq. km),AG.LND.AGRI.K2,1126650
Sudan,SDN,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,1126650
Sudan,SDN,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,1123597.2
Sudan,SDN,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,1120548
Sudan,SDN,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,1117498.8
Sudan,SDN,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,1114449.6
Sudan,SDN,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,1114533.6
Sudan,SDN,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,1114659.6
Sudan,SDN,2023,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.3131691648822
Sudan,SDN,2022,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.3131691648822
Sudan,SDN,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.3131691648822
Sudan,SDN,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.3131691648822
Sudan,SDN,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.3131691648822
Sudan,SDN,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.3131691648822
Sudan,SDN,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.1497430406852
Sudan,SDN,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.9865096359743
Sudan,SDN,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.8232762312634
Sudan,SDN,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.6600428265525
Sudan,SDN,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.664539614561
Sudan,SDN,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.6712847965739
Sudan,SDN,2023,Arable land (% of land area),AG.LND.ARBL.ZS,11.2392933618844
Sudan,SDN,2022,Arable land (% of land area),AG.LND.ARBL.ZS,11.2392933618844
Sudan,SDN,2021,Arable land (% of land area),AG.LND.ARBL.ZS,11.2392933618844
Sudan,SDN,2020,Arable land (% of land area),AG.LND.ARBL.ZS,11.2392933618844
Sudan,SDN,2019,Arable land (% of land area),AG.LND.ARBL.ZS,11.2392933618844
Sudan,SDN,2018,Arable land (% of land area),AG.LND.ARBL.ZS,11.2392933618844
Sudan,SDN,2017,Arable land (% of land area),AG.LND.ARBL.ZS,11.0759743040685
Sudan,SDN,2016,Arable land (% of land area),AG.LND.ARBL.ZS,10.9127408993576
Sudan,SDN,2015,Arable land (% of land area),AG.LND.ARBL.ZS,10.7495074946467
Sudan,SDN,2014,Arable land (% of land area),AG.LND.ARBL.ZS,10.6119700214133
Sudan,SDN,2013,Arable land (% of land area),AG.LND.ARBL.ZS,10.6209635974304
Sudan,SDN,2012,Arable land (% of land area),AG.LND.ARBL.ZS,10.6299571734475
Sudan,SDN,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1536.24806884
Sudan,SDN,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1542.04496725
Sudan,SDN,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1546.27593635
Sudan,SDN,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.0824304712530423
Sudan,SDN,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.0827415154634499
Sudan,SDN,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.0829685365959735
Sudan,SDN,2015,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,22.71477095597
Sudan,SDN,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,16.91787254253
Sudan,SDN,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,12.68690344878
Sudan,SDN,2015,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.00121880659268743
Sudan,SDN,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.000907762381976945
Sudan,SDN,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.000680741249562735
Sudan,SDN,2015,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.0836492778457297
Sudan,SDN,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.0836492778454268
Sudan,SDN,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.0836492778455362
Sudan,SDN,2023,Forest area (sq. km),AG.LND.FRST.K2,178430.7
Sudan,SDN,2022,Forest area (sq. km),AG.LND.FRST.K2,180150
Sudan,SDN,2021,Forest area (sq. km),AG.LND.FRST.K2,181870
Sudan,SDN,2020,Forest area (sq. km),AG.LND.FRST.K2,183600
Sudan,SDN,2019,Forest area (sq. km),AG.LND.FRST.K2,185320
Sudan,SDN,2018,Forest area (sq. km),AG.LND.FRST.K2,187040
Sudan,SDN,2017,Forest area (sq. km),AG.LND.FRST.K2,188760.3
Sudan,SDN,2016,Forest area (sq. km),AG.LND.FRST.K2,190481.9
Sudan,SDN,2015,Forest area (sq. km),AG.LND.FRST.K2,192099.3
Sudan,SDN,2014,Forest area (sq. km),AG.LND.FRST.K2,193841.78
Sudan,SDN,2013,Forest area (sq. km),AG.LND.FRST.K2,195584.26
Sudan,SDN,2012,Forest area (sq. km),AG.LND.FRST.K2,197326.74
Sudan,SDN,2023,Forest area (% of land area),AG.LND.FRST.ZS,9.55196466809422
Sudan,SDN,2022,Forest area (% of land area),AG.LND.FRST.ZS,9.64400428265525
Sudan,SDN,2021,Forest area (% of land area),AG.LND.FRST.ZS,9.73608137044968
Sudan,SDN,2020,Forest area (% of land area),AG.LND.FRST.ZS,9.82869379014989
Sudan,SDN,2019,Forest area (% of land area),AG.LND.FRST.ZS,9.92077087794432
Sudan,SDN,2018,Forest area (% of land area),AG.LND.FRST.ZS,10.0128479657388
Sudan,SDN,2017,Forest area (% of land area),AG.LND.FRST.ZS,10.1049411134904
Sudan,SDN,2016,Forest area (% of land area),AG.LND.FRST.ZS,10.1971038543897
Sudan,SDN,2015,Forest area (% of land area),AG.LND.FRST.ZS,10.2836884368308
Sudan,SDN,2014,Forest area (% of land area),AG.LND.FRST.ZS,10.3769689507495
Sudan,SDN,2013,Forest area (% of land area),AG.LND.FRST.ZS,10.4702494646681
Sudan,SDN,2012,Forest area (% of land area),AG.LND.FRST.ZS,10.5635299785867
Sudan,SDN,2020,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.39049394221808
Sudan,SDN,2019,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.3761230195713
Sudan,SDN,2018,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.26784715750233
Sudan,SDN,2017,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.453899315519832
Sudan,SDN,2022,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2021,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250
Sudan,SDN,2023,Cereal yield (kg per hectare),AG.YLD.CREL.KG,449.1
Sudan,SDN,2022,Cereal yield (kg per hectare),AG.YLD.CREL.KG,678.1
Sudan,SDN,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,508.1
Sudan,SDN,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,595.2
Sudan,SDN,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,554.4
Sudan,SDN,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,731.8
Sudan,SDN,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,600.9
Sudan,SDN,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,686
Sudan,SDN,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,572.1
Sudan,SDN,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,683.4
Sudan,SDN,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,594.1
Sudan,SDN,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,539.4
Sudan,SDN,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,563.8
Sudan,SDN,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,451.7
Sudan,SDN,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,587.3
Sudan,SDN,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,567.1
Sudan,SDN,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,729.5
Sudan,SDN,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,644.8
Sudan,SDN,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,505.8
Sudan,SDN,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,657.2
Sudan,SDN,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,643.7
Sudan,SDN,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,487.2
Sudan,SDN,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,626.2
Sudan,SDN,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,505.2
Sudan,SDN,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,429.5
Sudan,SDN,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,594
Sudan,SDN,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,430.5
Sudan,SDN,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,607
Sudan,SDN,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,424.9
Sudan,SDN,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,508.3
Sudan,SDN,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,503.2
Sudan,SDN,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,651.6
Sudan,SDN,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,681.2
Sudan,SDN,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,463
Sudan,SDN,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,369.4
Sudan,SDN,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,628.3
Sudan,SDN,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,364.8
Sudan,SDN,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,565.4
Sudan,SDN,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,559.8
Sudan,SDN,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,290.4
Sudan,SDN,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,494.1
Sudan,SDN,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,480.3
Sudan,SDN,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,760.1
Sudan,SDN,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,629.5
Sudan,SDN,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,544
Sudan,SDN,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,722.4
Sudan,SDN,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,648.9
Sudan,SDN,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,776.8
Sudan,SDN,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,692.6
Sudan,SDN,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,672.1
Sudan,SDN,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,604.2
Sudan,SDN,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,604.7
Sudan,SDN,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,756.6
Sudan,SDN,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,721.2
Sudan,SDN,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,802.6
Sudan,SDN,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,668.5
Sudan,SDN,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,908
Sudan,SDN,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,605.3
Sudan,SDN,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,698.8
Sudan,SDN,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,783.6
Sudan,SDN,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,877.6
Sudan,SDN,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,811.2
Sudan,SDN,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,913.1
Sudan,SDN,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.37399372870934
Sudan,SDN,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.11000421594226
Sudan,SDN,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.52754029838982
Sudan,SDN,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.65193447042229
Sudan,SDN,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.55226968828806
Sudan,SDN,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.51269523880448
Sudan,SDN,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.58043876395005
Sudan,SDN,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.49532759301928
Sudan,SDN,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.34135261447755
Sudan,SDN,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.52698516017578
Sudan,SDN,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.92312074519106
Sudan,SDN,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.14212434699966
Sudan,SDN,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.15234852962884
Sudan,SDN,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.50004539535845
Sudan,SDN,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.3441756822644
Sudan,SDN,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.54980980762297
Sudan,SDN,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.53091571467554
Sudan,SDN,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.06910716037147
Sudan,SDN,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.4387993666553
Sudan,SDN,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.67090591014718
Sudan,SDN,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.31782319761386
Sudan,SDN,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.93215499570306
Sudan,SDN,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.65224475988548
Sudan,SDN,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.19972610023634
Sudan,SDN,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.47125085431825
Sudan,SDN,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.29504622454876
Sudan,SDN,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.838100557144089
Sudan,SDN,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.00443542538902241
Sudan,SDN,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0867656128706244
Sudan,SDN,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.775219565723085
Sudan,SDN,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.00180159781633417
Sudan,SDN,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.00127987558620005
Sudan,SDN,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.00140362969327896
Sudan,SDN,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0925352824411849
Sudan,SDN,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0162970421387532
Sudan,SDN,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0140545638678655
Sudan,SDN,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0963340683572216
Sudan,SDN,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0809536067458037
Sudan,SDN,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0376458485603618
Sudan,SDN,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0868803333848725
Sudan,SDN,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0767907880963063
Sudan,SDN,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.192269322880932
Sudan,SDN,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.179748939385306
Sudan,SDN,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.098862797426216
Sudan,SDN,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0315974239716941
Sudan,SDN,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0736893447518631
Sudan,SDN,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.110281286582518
Sudan,SDN,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0971194937119114
Sudan,SDN,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0269536738537573
Sudan,SDN,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0293008316300327
Sudan,SDN,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.00844909003639757
Sudan,SDN,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0245665046715244
Sudan,SDN,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0790389667058663
Sudan,SDN,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,66
Sudan,SDN,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.2
Sudan,SDN,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.8
Sudan,SDN,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,59.7
Sudan,SDN,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,57.6
Sudan,SDN,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.3
Sudan,SDN,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,53
Sudan,SDN,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.5
Sudan,SDN,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,48
Sudan,SDN,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.9
Sudan,SDN,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.1
Sudan,SDN,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.7
Sudan,SDN,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.3
Sudan,SDN,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,36
Sudan,SDN,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,29
Sudan,SDN,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,20
Sudan,SDN,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.1
Sudan,SDN,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.8
Sudan,SDN,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.5
Sudan,SDN,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.2
Sudan,SDN,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.9
Sudan,SDN,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.7
Sudan,SDN,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.4
Sudan,SDN,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,23
Sudan,SDN,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.7767562866211
Sudan,SDN,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.3065280914307
Sudan,SDN,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.8314571380615
Sudan,SDN,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.35231590271
Sudan,SDN,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,28.8697834014893
Sudan,SDN,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,28.3845348358154
Sudan,SDN,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,27.897253036499
Sudan,SDN,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,27.4086132049561
Sudan,SDN,1991,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.9192943572998
Sudan,SDN,1990,Access to electricity (% of population),EG.ELC.ACCS.ZS,32.8
Sudan,SDN,2021,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2020,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2019,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2018,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2017,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2016,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2015,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2014,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2013,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2012,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2011,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2010,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2009,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2008,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2007,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2006,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2005,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2004,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2003,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2002,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2001,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2000,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1999,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1998,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1997,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1996,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1995,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1994,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1993,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1992,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1991,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,1990,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Sudan,SDN,2022,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,71.3646532438479
Sudan,SDN,2021,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,62.3412856573478
Sudan,SDN,2020,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,64.5231256228384
Sudan,SDN,2019,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,63.4713415392267
Sudan,SDN,2018,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,59.4094124884651
Sudan,SDN,2017,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,60.1402650881482
Sudan,SDN,2016,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,55.7973525538845
Sudan,SDN,2015,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,64.5359086380011
Sudan,SDN,2014,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,78.3491561181435
Sudan,SDN,2013,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,80.853753403345
Sudan,SDN,2012,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,70.1462484103434
Sudan,SDN,2011,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,76.4872856298048
